"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EBF2",0,0.299668871937891,0.309,0.122,0,0,"EBF2"
"POLD2",0,0.299309705379637,0.961,0.951,0,0,"POLD2"
"ECI2",0,0.299193954716416,0.907,0.904,0,0,"ECI2"
"MRPS30",0,0.298625341508444,0.747,0.688,0,0,"MRPS30"
"NAA10",0,0.298601672266115,0.962,0.962,0,0,"NAA10"
"IMPDH2",0,0.29843673838801,0.931,0.931,0,0,"IMPDH2"
"CD44",0,0.29832567634221,0.999,0.99,0,0,"CD44"
"AK6",0,0.298233412453391,0.938,0.929,0,0,"AK6"
"ATF4",0,0.298070997417551,0.968,0.954,0,0,"ATF4"
"UBE2M",0,0.297904191194049,0.988,0.987,0,0,"UBE2M"
"RACK1",0,0.297812883634355,1,1,0,0,"RACK1"
"JAM3",0,0.296835074488445,0.535,0.331,0,0,"JAM3"
"COL4A2",0,0.296180217288682,0.624,0.492,0,0,"COL4A2"
"PITPNC1",0,0.296156138443676,0.511,0.308,0,0,"PITPNC1"
"CAPZB",0,0.295419379317848,0.999,0.998,0,0,"CAPZB"
"BDKRB2",0,0.295245676400603,0.277,0.119,0,0,"BDKRB2"
"CCT8",0,0.294987184412549,0.998,0.994,0,0,"CCT8"
"ELOB",0,0.294581825663339,1,1,0,0,"ELOB"
"RCC1",0,0.294479071969817,0.712,0.7,0,0,"RCC1"
"EIF3E",0,0.294344717834431,0.995,0.989,0,0,"EIF3E"
"SNU13",0,0.294118054197308,1,0.999,0,0,"SNU13"
"MRPL1",0,0.293750467148264,0.915,0.893,0,0,"MRPL1"
"POLR3D",0,0.293654489857438,0.765,0.725,0,0,"POLR3D"
"ICAM1",0,0.293045225755233,0.726,0.674,0,0,"ICAM1"
"TOMM20",0,0.292852587595076,0.999,0.998,0,0,"TOMM20"
"LTV1",0,0.292823846890439,0.828,0.797,0,0,"LTV1"
"GAPDH",0,0.292728600094367,1,1,0,0,"GAPDH"
"PTGES2",0,0.292585749439239,0.844,0.827,0,0,"PTGES2"
"FAM3C",0,0.292546841399938,0.934,0.916,0,0,"FAM3C"
"NACA",0,0.291667840180843,1,1,0,0,"NACA"
"JUNB",0,0.290128911080646,0.955,0.94,0,0,"JUNB"
"MRPL4",0,0.289653930069762,0.952,0.942,0,0,"MRPL4"
"ANP32A",0,0.289103717584095,0.967,0.957,0,0,"ANP32A"
"PHLDA3",0,0.289073845596199,0.67,0.626,0,0,"PHLDA3"
"EID1",0,0.288949792507029,0.998,0.997,0,0,"EID1"
"POLR2F",0,0.288465864118872,0.991,0.987,0,0,"POLR2F"
"SSR2",0,0.288226960347297,0.999,0.998,0,0,"SSR2"
"SCARA3",0,0.28782642018466,0.376,0.215,0,0,"SCARA3"
"CCT3",0,0.287717391265308,0.999,0.998,0,0,"CCT3"
"IL18R1",0,0.28761701151855,0.354,0.156,0,0,"IL18R1"
"RPL37A",0,0.287572514300854,1,1,0,0,"RPL37A"
"HMGA2",0,0.287348824138628,0.481,0.321,0,0,"HMGA2"
"TFRC",0,0.287274212434417,0.972,0.956,0,0,"TFRC"
"BASP1",0,0.286949159135527,0.979,0.986,0,0,"BASP1"
"FBXO17",0,0.286907301795558,0.421,0.234,0,0,"FBXO17"
"ENO1",0,0.285704132535596,1,1,0,0,"ENO1"
"BOP1",0,0.285491092907496,0.765,0.727,0,0,"BOP1"
"ACP1",0,0.285341260683929,0.995,0.993,0,0,"ACP1"
"TYW3",0,0.284838399938635,0.889,0.871,0,0,"TYW3"
"TUBE1",0,0.284675790116311,0.495,0.316,0,0,"TUBE1"
"DIMT1",0,0.284389550110131,0.791,0.749,0,0,"DIMT1"
"MORF4L2",0,0.283953957680696,0.997,0.995,0,0,"MORF4L2"
"CCDC71L",0,0.283861340411898,0.91,0.866,0,0,"CCDC71L"
"MRPL47",0,0.283722277915052,0.981,0.974,0,0,"MRPL47"
"RBPMS",0,0.283699062886202,0.821,0.822,0,0,"RBPMS"
"SPCS2",0,0.282981516677106,1,0.999,0,0,"SPCS2"
"S100A16",0,0.282962889821142,0.984,0.981,0,0,"S100A16"
"FIBP",0,0.282328019409462,0.97,0.967,0,0,"FIBP"
"LPAR1",0,0.281864158944211,0.692,0.661,0,0,"LPAR1"
"MT1X",0,0.280731419034267,0.948,0.931,0,0,"MT1X"
"TOMM5",0,0.280481794103558,0.932,0.917,0,0,"TOMM5"
"MARCKSL1",0,0.280117668902381,0.843,0.825,0,0,"MARCKSL1"
"RPL35",0,0.279753940910728,1,1,0,0,"RPL35"
"MIF",0,0.279230591404365,0.996,0.989,0,0,"MIF"
"DDX10",0,0.278961695323959,0.621,0.485,0,0,"DDX10"
"PRMT5",0,0.278421493758192,0.748,0.697,0,0,"PRMT5"
"MTDH",0,0.277918030010701,1,0.999,0,0,"MTDH"
"PPAN",0,0.277863743995697,0.681,0.582,0,0,"PPAN"
"PFKP",0,0.277706562093111,0.847,0.844,0,0,"PFKP"
"MRPL42",0,0.277673435876848,0.951,0.942,0,0,"MRPL42"
"REXO4",0,0.277319240230788,0.804,0.777,0,0,"REXO4"
"TARS",0,0.277005282454156,0.978,0.97,0,0,"TARS"
"BOC",0,0.276564321592211,0.375,0.212,0,0,"BOC"
"LDHB",0,0.276374632588334,1,0.996,0,0,"LDHB"
"NDUFAF4",0,0.276103327005494,0.81,0.773,0,0,"NDUFAF4"
"COL4A1",0,0.275894494071072,0.485,0.287,0,0,"COL4A1"
"EGR1",0,0.275864133461356,0.527,0.453,0,0,"EGR1"
"SERP1",0,0.275839184535321,1,0.999,0,0,"SERP1"
"JMJD6",0,0.27574640075884,0.764,0.73,0,0,"JMJD6"
"PSMD11",0,0.275116672552006,0.99,0.987,0,0,"PSMD11"
"MCL1",0,0.274904680942276,0.926,0.916,0,0,"MCL1"
"LIMS1",0,0.274845381208811,0.978,0.974,0,0,"LIMS1"
"CCT4",0,0.274249672097409,0.998,0.995,0,0,"CCT4"
"STRAP",0,0.273788430079832,0.994,0.991,0,0,"STRAP"
"RBPJ",0,0.273203170279523,0.965,0.941,0,0,"RBPJ"
"ZNHIT6",0,0.272940239831803,0.591,0.435,0,0,"ZNHIT6"
"LYRM4",0,0.272932916142129,0.848,0.853,0,0,"LYRM4"
"SLC22A4",0,0.272857350630297,0.323,0.155,0,0,"SLC22A4"
"LRRC59",0,0.272763644759419,0.996,0.995,0,0,"LRRC59"
"PSMD2",0,0.272519483975373,0.998,0.997,0,0,"PSMD2"
"RPS5",0,0.272446937285377,1,1,0,0,"RPS5"
"ALCAM",0,0.272173323767091,0.461,0.364,0,0,"ALCAM"
"EXT1",0,0.271742239335531,0.815,0.793,0,0,"EXT1"
"NOB1",0,0.271617875787094,0.81,0.777,0,0,"NOB1"
"ZDHHC9",0,0.271522121317161,0.555,0.4,0,0,"ZDHHC9"
"MFSD2A",0,0.271339137723461,0.421,0.286,0,0,"MFSD2A"
"DUSP5",0,0.27131265281143,0.412,0.282,0,0,"DUSP5"
"WASF3",0,0.271251084041891,0.411,0.238,0,0,"WASF3"
"RTRAF",0,0.271169656977215,0.998,0.997,0,0,"RTRAF"
"ESF1",0,0.270721800698608,0.843,0.825,0,0,"ESF1"
"TPM2",0,0.270683839943575,0.966,0.959,0,0,"TPM2"
"PSMA6",0,0.270458202266903,0.526,0.335,0,0,"PSMA6"
"HSP90AB1",0,0.270317053188512,1,1,0,0,"HSP90AB1"
"SPRY4",0,0.26927121952642,0.312,0.14,0,0,"SPRY4"
"PSMB1",0,0.268664262721885,1,1,0,0,"PSMB1"
"A4GALT",0,0.268477981043899,0.577,0.443,0,0,"A4GALT"
"RPL26L1",0,0.26820046659759,0.986,0.983,0,0,"RPL26L1"
"DKC1",0,0.268129989783693,0.912,0.909,0,0,"DKC1"
"SRPX2",0,0.268117894806745,0.471,0.298,0,0,"SRPX2"
"PAICS",0,0.268096566690348,0.947,0.933,0,0,"PAICS"
"JAGN1",0,0.267705282786538,0.876,0.854,0,0,"JAGN1"
"GCSH",0,0.267685936486129,0.949,0.943,0,0,"GCSH"
"FARSA",0,0.267405735370865,0.862,0.853,0,0,"FARSA"
"PPAT",0,0.267117554586909,0.58,0.424,0,0,"PPAT"
"SEC11A",0,0.266633699386658,1,0.998,0,0,"SEC11A"
"PPFIBP1",0,0.266338009269474,0.804,0.799,0,0,"PPFIBP1"
"ADAMTS12",0,0.266054352614592,0.325,0.154,0,0,"ADAMTS12"
"GOLT1B",0,0.266011661404488,0.86,0.87,0,0,"GOLT1B"
"NOLC1",0,0.265898743432261,0.873,0.859,0,0,"NOLC1"
"RPS18",0,0.265834677630838,1,1,0,0,"RPS18"
"C19orf53",0,0.265649681445725,1,0.999,0,0,"C19orf53"
"AC027031.2",0,0.265489987964156,0.342,0.166,0,0,"AC027031.2"
"EIF3M",0,0.265389289372133,0.985,0.979,0,0,"EIF3M"
"RPL36",0,0.265063551127382,1,1,0,0,"RPL36"
"RPL6",0,0.264825419884664,1,1,0,0,"RPL6"
"STIP1",0,0.264608838508232,0.969,0.968,0,0,"STIP1"
"SNAPC1",0,0.264519217197875,0.884,0.869,0,0,"SNAPC1"
"VCP",0,0.263287548444849,0.995,0.994,0,0,"VCP"
"ZFP91",0,0.262371258274287,0.794,0.778,0,0,"ZFP91"
"MRPL32",0,0.261990202872772,0.973,0.963,0,0,"MRPL32"
"PSMD12",0,0.261003060312792,0.99,0.984,0,0,"PSMD12"
"C19orf24",0,0.260582889100015,0.978,0.972,0,0,"C19orf24"
"ADAM12",0,0.259630350739362,0.77,0.737,0,0,"ADAM12"
"NOP56",0,0.259286104547004,0.966,0.957,0,0,"NOP56"
"TSR1",0,0.259155290152395,0.839,0.832,0,0,"TSR1"
"XYLT1",0,0.258126391390269,0.39,0.216,0,0,"XYLT1"
"MDH2",0,0.257908975674094,0.993,0.99,0,0,"MDH2"
"DNAL1",0,0.25774225526527,0.392,0.258,0,0,"DNAL1"
"MID1",0,0.257227634888023,0.27,0.127,0,0,"MID1"
"SRSF3",0,0.256802423624877,1,0.999,0,0,"SRSF3"
"IFRD1",0,0.256712424965763,0.801,0.749,0,0,"IFRD1"
"HOXA4",0,0.256652388091662,0.377,0.245,0,0,"HOXA4"
"SRA1",0,0.256647527352368,0.968,0.963,0,0,"SRA1"
"OAF",0,0.256468544437454,0.741,0.709,0,0,"OAF"
"C2CD2",0,0.256334785270112,0.375,0.227,0,0,"C2CD2"
"DRAM1",0,0.256274734877486,0.882,0.884,0,0,"DRAM1"
"FADS3",0,0.255514198050597,0.462,0.306,0,0,"FADS3"
"YBX3",0,0.255335511208824,0.999,0.996,0,0,"YBX3"
"ILF2",0,0.25527458187661,0.994,0.991,0,0,"ILF2"
"LYAR",0,0.25476000331531,0.899,0.87,0,0,"LYAR"
"MRPS26",0,0.254696314495577,0.921,0.91,0,0,"MRPS26"
"CYC1",0,0.254525726648872,0.992,0.988,0,0,"CYC1"
"NDUFAB1",0,0.254406878873975,0.998,0.997,0,0,"NDUFAB1"
"SPHK1",0,0.254239669816652,0.871,0.846,0,0,"SPHK1"
"DNAAF2",0,0.254201891904525,0.547,0.376,0,0,"DNAAF2"
"Z97200.1",0,0.254135790916857,0.36,0.185,0,0,"Z97200.1"
"EMG1",0,0.253806913402324,0.932,0.926,0,0,"EMG1"
"MOSMO",0,0.253684064093431,0.567,0.402,0,0,"MOSMO"
"TLE1",0,0.253379489094839,0.391,0.218,0,0,"TLE1"
"ATP5F1D",0,0.25319810469557,1,0.999,0,0,"ATP5F1D"
"RIOK1",0,0.252921134159757,0.668,0.611,0,0,"RIOK1"
"MRPL2",0,0.252798639586112,0.808,0.787,0,0,"MRPL2"
"C8orf82",0,0.252677541288376,0.459,0.269,0,0,"C8orf82"
"YPEL2",0,0.252280678534059,0.277,0.137,0,0,"YPEL2"
"KRR1",0,0.252163135728134,0.917,0.9,0,0,"KRR1"
"FILIP1",0,0.252005615043667,0.26,0.121,0,0,"FILIP1"
"PLAUR",0,0.251876298162939,0.99,0.973,0,0,"PLAUR"
"SOBP",0,0.251854724492183,0.319,0.16,0,0,"SOBP"
"NAT10",0,0.251783759827714,0.558,0.407,0,0,"NAT10"
"MPHOSPH10",0,0.2509982428657,0.861,0.853,0,0,"MPHOSPH10"
"CLDN12",0,0.250864304778433,0.453,0.277,0,0,"CLDN12"
"TSHZ2",0,0.25071231770991,0.638,0.601,0,0,"TSHZ2"
"MRPS22",0,0.250360291987794,0.821,0.792,0,0,"MRPS22"
"SNRNP40",0,0.250014755325448,0.889,0.878,0,0,"SNRNP40"
"ELN",1.97730593862288e-297,0.251193090944231,0.78,0.759,5.11924507509464e-293,0,"ELN"
"XIST",3.27161042991611e-297,0.253772666704689,0.62,0.536,8.47019940305282e-293,0,"XIST"
"PLK2",1.22973205176897e-278,0.308834538676001,0.26,0.176,3.18377628202987e-274,0,"PLK2"
"LOXL2",2.48166553186389e-267,0.26546230265234,0.585,0.543,6.4250320619956e-263,0,"LOXL2"
"STC2",3.70766466112812e-245,0.634777008747611,0.397,0.343,9.59914380766071e-241,0,"STC2"
"CHMP1B",1.13204360017984e-243,0.315034376332236,0.692,0.701,2.93086088086562e-239,0,"CHMP1B"
"SCD",2.98665665097418e-233,0.314364013199901,0.325,0.245,7.73245406937216e-229,0,"SCD"
"HES1",7.86419852235483e-192,0.503976350783839,0.54,0.537,2.03604099743767e-187,0,"HES1"
"CHI3L1",1.06866264208588e-168,0.789474845244938,0.286,0.232,2.76676758036034e-164,0,"CHI3L1"
"CAVIN3",1.59075630011336e-165,0.499738663781246,0.73,0.765,4.11846806099349e-161,0,"CAVIN3"
"MT1E",2.35013430933337e-153,0.447433505001801,0.922,0.943,6.08449772686409e-149,0,"MT1E"
"ADM",6.5889381543538e-102,0.393194886124066,0.73,0.778,1.7058760881622e-97,0,"ADM"
"ATOH8",3.33307586133585e-90,0.288510627171247,0.537,0.557,8.62933340499851e-86,0,"ATOH8"
"G0S2",1.69449061764463e-12,0.980236156419498,0.468,0.524,4.38703620908195e-08,0,"G0S2"
"RARRES1",7.15015180792918e-05,0.387493093298883,0.457,0.496,1,0,"RARRES1"
"KRT18",0,3.24813482644175,0.976,0.331,0,1,"KRT18"
"ALDH1A3",0,2.64017079379821,0.996,0.786,0,1,"ALDH1A3"
"KRT8",0,2.53237089967552,0.895,0.196,0,1,"KRT8"
"TM4SF1",0,2.49353523929105,0.866,0.356,0,1,"TM4SF1"
"LOX",0,2.32987101414461,0.977,0.673,0,1,"LOX"
"IGFBP3",0,2.17566046243724,0.962,0.785,0,1,"IGFBP3"
"TAGLN",0,2.12445073813547,0.885,0.697,0,1,"TAGLN"
"IL24",0,2.12394785301034,0.586,0.259,0,1,"IL24"
"KRT19",0,2.03529902886345,0.585,0.046,0,1,"KRT19"
"KRT7",0,1.99398117121095,0.428,0.091,0,1,"KRT7"
"RDH10",0,1.96357432680858,0.861,0.305,0,1,"RDH10"
"CD200",0,1.94758991618706,0.841,0.18,0,1,"CD200"
"IFI27",0,1.80364719512318,0.894,0.675,0,1,"IFI27"
"CDH2",0,1.79874382905559,0.791,0.232,0,1,"CDH2"
"SH3GLB1",0,1.79709802832963,0.998,0.96,0,1,"SH3GLB1"
"LXN",0,1.77046736492194,0.788,0.469,0,1,"LXN"
"SLC12A8",0,1.74101441019981,0.656,0.096,0,1,"SLC12A8"
"OSR1",0,1.61095471831359,0.652,0.182,0,1,"OSR1"
"GATA6",0,1.53321072058936,0.815,0.157,0,1,"GATA6"
"RFLNA",0,1.53122379314938,0.696,0.059,0,1,"RFLNA"
"BMP2",0,1.52281455665809,0.639,0.235,0,1,"BMP2"
"ANXA3",0,1.47216722919231,0.613,0.052,0,1,"ANXA3"
"F3",0,1.4633054233441,0.505,0.149,0,1,"F3"
"CCDC71L1",0,1.45603063404815,0.959,0.863,0,1,"CCDC71L"
"ACTA2",0,1.42991113319418,0.459,0.298,0,1,"ACTA2"
"GADD45A",0,1.41179277383897,0.689,0.523,0,1,"GADD45A"
"ADIRF",0,1.34749794395669,0.781,0.536,0,1,"ADIRF"
"UCHL1",0,1.34708952318001,0.865,0.688,0,1,"UCHL1"
"OCIAD2",0,1.34562917461746,0.811,0.194,0,1,"OCIAD2"
"FLRT2",0,1.3453492120808,0.731,0.264,0,1,"FLRT2"
"HEG1",0,1.32537754707296,0.923,0.757,0,1,"HEG1"
"CCDC80",0,1.29458149427673,0.986,0.97,0,1,"CCDC80"
"RBP4",0,1.22529909994115,0.496,0.089,0,1,"RBP4"
"TPM1",0,1.21824610492252,0.994,0.964,0,1,"TPM1"
"CEBPD",0,1.21058442144718,0.987,0.917,0,1,"CEBPD"
"FBXO32",0,1.1896639990335,0.442,0.073,0,1,"FBXO32"
"DMKN",0,1.18223186366558,0.596,0.055,0,1,"DMKN"
"IL6ST",0,1.18030549849199,0.995,0.959,0,1,"IL6ST"
"ATP1B1",0,1.17722369721856,0.697,0.229,0,1,"ATP1B1"
"RARRES11",0,1.15625676140301,0.761,0.458,0,1,"RARRES1"
"PAWR",0,1.15064817707496,0.851,0.459,0,1,"PAWR"
"CEMIP",0,1.13261907679261,0.365,0.094,0,1,"CEMIP"
"ABI3BP",0,1.12542434374519,0.878,0.621,0,1,"ABI3BP"
"TPBG",0,1.10687994898034,0.931,0.817,0,1,"TPBG"
"MARCH3",0,1.10291581961937,0.938,0.759,0,1,"MARCH3"
"BNIP31",0,1.10253578324677,0.991,0.942,0,1,"BNIP3"
"PDLIM3",0,1.09999262753462,0.461,0.072,0,1,"PDLIM3"
"GJA1",0,1.0913439637165,0.852,0.686,0,1,"GJA1"
"TSPAN5",0,1.07246413384837,0.679,0.113,0,1,"TSPAN5"
"ANGPTL4",0,1.04147176394342,0.728,0.724,0,1,"ANGPTL4"
"TPM21",0,1.03599149423671,0.986,0.957,0,1,"TPM2"
"MT2A1",0,1.03527722041315,1,0.999,0,1,"MT2A"
"TMX4",0,1.03444965160529,0.655,0.542,0,1,"TMX4"
"PLOD2",0,1.0246871065645,0.986,0.923,0,1,"PLOD2"
"CARHSP1",0,1.02288899484433,0.986,0.921,0,1,"CARHSP1"
"HS2ST1",0,1.01620000927464,0.722,0.325,0,1,"HS2ST1"
"CDCP1",0,1.01440204871093,0.616,0.132,0,1,"CDCP1"
"FBXO2",0,1.00816508931441,0.422,0.064,0,1,"FBXO2"
"SGK1",0,1.00814297885301,0.602,0.537,0,1,"SGK1"
"PRSS23",0,1.0067370363485,0.689,0.434,0,1,"PRSS23"
"TIMP1",0,1.00628146612186,1,1,0,1,"TIMP1"
"RGS4",0,1.00311244772212,0.35,0.041,0,1,"RGS4"
"SOD2",0,0.994578344462016,1,0.989,0,1,"SOD2"
"COL8A1",0,0.989051938200346,0.525,0.111,0,1,"COL8A1"
"ADAMTS9",0,0.969756281052798,0.547,0.106,0,1,"ADAMTS9"
"SPTBN1",0,0.961056037296744,0.914,0.754,0,1,"SPTBN1"
"ERRFI1",0,0.947227043805837,0.682,0.486,0,1,"ERRFI1"
"MSC",0,0.94574717254656,0.85,0.661,0,1,"MSC"
"ATP2B4",0,0.935539097123228,0.894,0.727,0,1,"ATP2B4"
"HILPDA",0,0.930524423700368,0.61,0.434,0,1,"HILPDA"
"TNFRSF21",0,0.921094706009244,0.519,0.121,0,1,"TNFRSF21"
"NAMPT",0,0.920051321395316,0.999,0.979,0,1,"NAMPT"
"EZR",0,0.916616053739449,0.72,0.43,0,1,"EZR"
"SLC38A1",0,0.909779822145844,0.734,0.298,0,1,"SLC38A1"
"RHOC",0,0.908365751244623,0.996,0.978,0,1,"RHOC"
"BCAT1",0,0.907611360043352,0.945,0.845,0,1,"BCAT1"
"HSPB1",0,0.903049839981722,0.958,0.907,0,1,"HSPB1"
"SEZ6L2",0,0.900317004588752,0.585,0.054,0,1,"SEZ6L2"
"PTGIS",0,0.889355628876582,0.695,0.546,0,1,"PTGIS"
"EFEMP1",0,0.889211820292339,0.846,0.621,0,1,"EFEMP1"
"AK4",0,0.888624525102453,0.906,0.71,0,1,"AK4"
"C1R",0,0.881610256283392,0.922,0.749,0,1,"C1R"
"SERPINE2",0,0.880232553695639,0.619,0.597,0,1,"SERPINE2"
"TSC22D1",0,0.874707591188062,0.577,0.483,0,1,"TSC22D1"
"CALD1",0,0.867392558472617,0.983,0.97,0,1,"CALD1"
"HTRA1",0,0.863221294158351,0.705,0.548,0,1,"HTRA1"
"SELENOF",0,0.85409090646626,0.997,0.988,0,1,"SELENOF"
"FHL2",0,0.847945316623316,0.873,0.769,0,1,"FHL2"
"VCAM1",0,0.846432478948397,0.337,0.052,0,1,"VCAM1"
"MAP3K8",0,0.84358835394926,0.776,0.469,0,1,"MAP3K8"
"NR2F11",0,0.843218050412007,0.586,0.31,0,1,"NR2F1"
"KCNK1",0,0.817367353453706,0.52,0.155,0,1,"KCNK1"
"LINC01638",0,0.816534163055713,0.457,0.09,0,1,"LINC01638"
"FBLIM1",0,0.811644370227777,0.6,0.161,0,1,"FBLIM1"
"MT1E1",0,0.809526503748605,0.964,0.937,0,1,"MT1E"
"PDPN",0,0.802681129792821,0.986,0.942,0,1,"PDPN"
"MTSS1",0,0.799814565511612,0.519,0.149,0,1,"MTSS1"
"TPI1",0,0.795832342240375,1,1,0,1,"TPI1"
"S100A6",0,0.795324999326713,1,0.999,0,1,"S100A6"
"CAV2",0,0.795067088205436,0.816,0.67,0,1,"CAV2"
"NUPR1",0,0.794789358924962,0.927,0.825,0,1,"NUPR1"
"GAPDH1",0,0.794767370245107,1,1,0,1,"GAPDH"
"HOXA41",0,0.78652650934333,0.592,0.226,0,1,"HOXA4"
"LDHA1",0,0.784882386744982,1,1,0,1,"LDHA"
"CLDN1",0,0.782108885700273,0.401,0.032,0,1,"CLDN1"
"BNIP3L",0,0.77668253857045,0.943,0.852,0,1,"BNIP3L"
"RAB27B",0,0.773583669135767,0.37,0.054,0,1,"RAB27B"
"ASPHD1",0,0.770293439749696,0.559,0.074,0,1,"ASPHD1"
"HMGA1",0,0.761205273170824,0.955,0.914,0,1,"HMGA1"
"WFDC2",0,0.760700937336101,0.31,0.063,0,1,"WFDC2"
"ID4",0,0.759467748504738,0.497,0.153,0,1,"ID4"
"PLCB1",0,0.758254158240776,0.492,0.164,0,1,"PLCB1"
"CDC42EP3",0,0.754886936070069,0.465,0.133,0,1,"CDC42EP3"
"TP53I11",0,0.751240903985538,0.479,0.199,0,1,"TP53I11"
"TNFAIP8",0,0.737517861917994,0.768,0.593,0,1,"TNFAIP8"
"TSLP1",0,0.731202763869257,0.343,0.172,0,1,"TSLP"
"PNRC1",0,0.726884781387882,0.927,0.826,0,1,"PNRC1"
"CAP2",0,0.725387876209356,0.512,0.092,0,1,"CAP2"
"PHLDA1",0,0.725245657004915,0.814,0.842,0,1,"PHLDA1"
"KLF3",0,0.725020233966585,0.758,0.554,0,1,"KLF3"
"CALB2",0,0.724575899049561,0.399,0.046,0,1,"CALB2"
"ZFP36L1",0,0.720040289368189,0.993,0.967,0,1,"ZFP36L1"
"CAPN2",0,0.718524629425583,0.909,0.848,0,1,"CAPN2"
"EPGN",0,0.717041312242564,0.312,0.04,0,1,"EPGN"
"SLC16A3",0,0.713804722214117,0.866,0.697,0,1,"SLC16A3"
"S100A161",0,0.709519205061711,0.997,0.98,0,1,"S100A16"
"MARCKSL11",0,0.708530199553165,0.927,0.816,0,1,"MARCKSL1"
"BDKRB11",0,0.707634170957666,0.707,0.604,0,1,"BDKRB1"
"RHOU",0,0.707004292642991,0.505,0.132,0,1,"RHOU"
"CD151",0,0.703391542485841,0.981,0.926,0,1,"CD151"
"TNFRSF12A1",0,0.703368973289067,1,0.995,0,1,"TNFRSF12A"
"RHOD",0,0.697935603950343,0.627,0.275,0,1,"RHOD"
"CUX1",0,0.696202338326231,0.877,0.758,0,1,"CUX1"
"PLEK2",0,0.695982209068291,0.482,0.086,0,1,"PLEK2"
"PGK1",0,0.690095498523892,0.999,0.999,0,1,"PGK1"
"HAND2",0,0.687201600779649,0.468,0.211,0,1,"HAND2"
"SQSTM1",0,0.686865215082313,0.995,0.975,0,1,"SQSTM1"
"C9orf3",0,0.683922988241042,0.507,0.155,0,1,"C9orf3"
"LRRC61",0,0.683013709101075,0.439,0.105,0,1,"LRRC61"
"PTPRF",0,0.682029804496101,0.602,0.216,0,1,"PTPRF"
"SIPA1L2",0,0.677046560315464,0.464,0.235,0,1,"SIPA1L2"
"CDC42EP2",0,0.67422608464842,0.779,0.65,0,1,"CDC42EP2"
"PDLIM1",0,0.673351056437794,0.771,0.756,0,1,"PDLIM1"
"LIMA1",0,0.66862643763118,0.931,0.9,0,1,"LIMA1"
"VEGFA1",0,0.666048572185906,0.91,0.863,0,1,"VEGFA"
"FSTL3",0,0.665917959977047,0.795,0.668,0,1,"FSTL3"
"SEC11C",0,0.665771228702226,0.945,0.833,0,1,"SEC11C"
"PITX1",0,0.663869717552945,0.424,0.063,0,1,"PITX1"
"MYL9",0,0.662434556409938,0.749,0.684,0,1,"MYL9"
"SLC38A2",0,0.661470795932031,0.961,0.918,0,1,"SLC38A2"
"FAM162A",0,0.661178417398305,0.963,0.935,0,1,"FAM162A"
"PLIN21",0,0.65960634704387,0.964,0.976,0,1,"PLIN2"
"SLC39A8",0,0.65504159913452,0.614,0.419,0,1,"SLC39A8"
"ITGA3",0,0.652463151120831,0.423,0.057,0,1,"ITGA3"
"MICAL2",0,0.651419882902097,0.64,0.301,0,1,"MICAL2"
"IL1RAP",0,0.650804503881629,0.502,0.127,0,1,"IL1RAP"
"SNAI1",0,0.649780316248756,0.475,0.17,0,1,"SNAI1"
"TNFAIP8L3",0,0.644266182402617,0.395,0.064,0,1,"TNFAIP8L3"
"C1S",0,0.64323471367139,0.885,0.775,0,1,"C1S"
"PGM1",0,0.640021648090915,0.723,0.458,0,1,"PGM1"
"MYRF",0,0.638395939134014,0.428,0.04,0,1,"MYRF"
"DHRS7",0,0.637489931837159,0.912,0.821,0,1,"DHRS7"
"TSFM",0,0.634159651279372,0.912,0.835,0,1,"TSFM"
"HOXA31",0,0.631820067563851,0.511,0.176,0,1,"HOXA3"
"EVI5",0,0.630637513197089,0.766,0.549,0,1,"EVI5"
"MEDAG1",0,0.630131600041624,0.886,0.868,0,1,"MEDAG"
"SPSB1",0,0.6280113111405,0.645,0.413,0,1,"SPSB1"
"TAGLN2",0,0.6262510394155,1,0.998,0,1,"TAGLN2"
"TNFRSF1A",0,0.624379661439606,0.967,0.92,0,1,"TNFRSF1A"
"DSTN",0,0.624243522693105,1,1,0,1,"DSTN"
"NNMT",0,0.622931156706811,0.997,0.973,0,1,"NNMT"
"DDIT41",0,0.622119365499564,0.795,0.787,0,1,"DDIT4"
"SLC2A1",0,0.619519753312747,0.519,0.211,0,1,"SLC2A1"
"VAPA",0,0.618871609400148,1,0.996,0,1,"VAPA"
"OGN",0,0.617282922580857,0.327,0.065,0,1,"OGN"
"DRAP1",0,0.616379328783116,0.999,0.999,0,1,"DRAP1"
"DNAJC1",0,0.615845912497671,0.911,0.859,0,1,"DNAJC1"
"IFITM3",0,0.614286159827791,0.976,0.954,0,1,"IFITM3"
"ENO11",0,0.609235204363303,1,1,0,1,"ENO1"
"AFAP1",0,0.607142759680997,0.675,0.385,0,1,"AFAP1"
"SLC9A3R1",0,0.604727132589957,0.567,0.182,0,1,"SLC9A3R1"
"ARL4D",0,0.603079450219907,0.458,0.172,0,1,"ARL4D"
"LINC01503",0,0.60064952591746,0.425,0.14,0,1,"LINC01503"
"SLC7A21",0,0.600321041314755,0.424,0.186,0,1,"SLC7A2"
"HOXA51",0,0.592121018240352,0.662,0.505,0,1,"HOXA5"
"BCAR3",0,0.589730681357371,0.506,0.159,0,1,"BCAR3"
"RPS4Y1",0,0.587800762529569,0.51,0.344,0,1,"RPS4Y1"
